KOs,Astragalus sinicus1,Astragalus sinicus2,Astragalus sinicus3,Astragalus sinicus4,Melilotus officinalis1,Melilotus officinalis2,Melilotus officinalis3,Melilotus officinalis4,Vicia villosa1,Vicia villosa2,Vicia villosa3,Vicia villosa4,Pisum sativum1,Pisum sativum2,Pisum sativum3,Pisum sativum4,Trifolium incarnatum1,Trifolium incarnatum2,Trifolium incarnatum3,Trifolium incarnatum4,Medicago sativa1,Medicago sativa2,Medicago sativa3,Medicago sativa4,Fagopyrum tataricum1,Fagopyrum tataricum2,Fagopyrum tataricum3,Fagopyrum tataricum4,Brassica juncea1,Brassica juncea2,Brassica juncea3,Brassica juncea4,Cichorium intybus1,Cichorium intybus2,Cichorium intybus3,Cichorium intybus4,Lolium multiflorum1,Lolium multiflorum2,Lolium multiflorum3,Lolium multiflorum4,Triticum turgidum1,Triticum turgidum2,Triticum turgidum3,Triticum turgidum4
K16211,34.347,51.53,86.917,55.003,128.617,110.602,99.07,116.917,92.199,130.48,110.34,124.328,155.303,190.297,124.281,186.832,75.257,75.154,87.335,122.033,72.622,60.979,58.07,101.649,151.027,120.991,156.363,58.664,29.537,55.962,76.217,105.234,39.74,32.762,45.422,43.335,127.791,93.021,201.671,119.114,127.68,159.733,215.412,129.411
K16212,12.627,16.317,24.277,15.27,57.963,23.855,39.583,25.108,36.968,56.311,39.151,43.324,58.679,67.897,49.415,46.556,33.367,38.774,47.863,50.01,37.811,30.822,26.562,25.54,25.236,23.643,24.963,19.318,8.517,24.598,31.148,25.266,7.704,7.107,10.537,12.028,51.315,15.136,43.819,30.992,36.976,51.006,56.97,44.395
K16213,16.629,22.681,27.231,19.639,65.301,33.737,45.392,31.665,39.797,64.432,44.452,54.433,68.041,79.791,54.948,61.046,35.77,40.257,54.526,59.138,37.937,33.007,27.704,35.886,45.792,41.079,50.763,24.653,10.788,26.533,33.65,40.428,18.111,14.3,15.727,17.785,53.528,33.242,76.356,45.305,50.903,65.474,106.581,61.283
K16214,0.103,0.484,0.443,0.456,0.159,0.109,1.179,1.278,0.106,0.29,0.234,0.115,2.01,1.205,0.29,1.953,0.203,0.348,0.108,0.979,0.067,0.068,3.213,2.002,0.695,0,0.609,0.195,0.012,0.086,0.077,0.323,0.036,0.209,0.245,0.057,0.775,0,0.472,0.06,0.175,0.118,0.274,0.276
K16215,0.522,0.169,0.868,0.735,1.021,0.588,0.726,0.34,0.577,0.108,0.029,0.329,0,0.216,0.21,0.108,0.728,0.175,0.045,0,0.149,0.243,0.325,0.404,1.927,0.831,1.514,0.503,0.162,0.049,0.185,0.092,0,0.06,0.07,0.182,0.248,0.524,0.88,0.355,0.219,0.494,2.866,0
K16216,10.772,29.62,21.255,17.771,23.733,38.216,30.776,31.332,18.613,20.101,25.407,17.285,32.692,29.555,22.956,31.027,19.377,14.858,15.096,24.004,9.419,11.944,20.702,53.438,41.278,20.628,28.345,18.526,7.124,5.614,10.797,29.33,8.016,11.011,11.564,8.609,16.806,12.058,28.04,14.202,14.297,18.006,28.838,17.75
K16217,0.261,0.3,0.556,0.611,0.442,1.015,0.847,0.306,0.486,0.426,0.542,0.69,0.419,0.645,0.389,0.421,0.382,0.266,0.163,0.717,0.573,0.146,0.17,0.946,5.424,2.811,4.731,0.794,0.242,0.178,0.796,0.761,0.36,0.445,0.71,1.167,1.411,0.865,2.566,1.499,2.711,1.318,3.957,2.544
K16218,11.865,21.645,7.282,12.186,7.239,6.634,18.086,5.377,2.631,3.925,8.54,3.699,1.039,1.14,4.843,2,17.004,7.766,12.261,4.805,11.299,19.165,7.968,1.916,1.066,2.948,1.079,7.458,6.047,15.068,17.299,8.143,8.716,12.05,10.058,15.839,1.748,5.493,4.01,3.531,4.407,2.368,0.366,4.553
K16219,0,0,0,0,0.062,0.122,0,0,0.461,0.256,0.239,0,0,0,0.285,0.046,0,0,0,0,0,0.055,0,0,0.604,2.201,0.333,0.7,0.12,0.158,0.356,0,0,0,0,0,2.446,0.979,0.196,0.275,0.682,0.387,0.258,0.758
K16222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,1.842,0.894,0.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K16223,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0.02,0,0,0,0,0.063,0,0,0,0,0,0.188,3.789,0.576,1.342,0,0,0,0,0,0,0,0,1.498,0,0,0,0,0,0,0
K16224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.294,0.218,0.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K16226,0,0,0,0.031,0.194,0.21,0.472,0.404,0,0.11,0,0,0.083,0.295,0.166,0.098,0.132,0.219,0.119,0.07,0.063,0.353,0.2,0.153,0,0,0,0.394,0,0.163,0.16,0.374,0.094,0,0,0.175,0,0,0,0.16,0.604,0.155,0.199,0.504
K16227,0,0.218,0,0.146,0,0,0.094,0,0,0,0,0,0.205,0.835,0.296,0.351,0,0,0,0,0,0,0,0,0.683,0,0.169,0.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K16228,51.809,6.988,6.552,66.809,4.753,6.74,6.292,6.323,2.149,5.752,5.235,3.129,6.778,5.795,5.491,10.012,11.089,9.723,9.017,8.341,4.788,7.479,6.965,5.983,5.605,2.815,2.773,5.358,4.027,11.009,8.471,7.834,5.974,6.99,8.984,9.776,4.921,8.902,7.375,4.663,5.432,4.351,5.27,8.845
K16229,32.736,29.803,47.284,22.255,20.572,22.941,15.998,32.88,14.357,29.46,23.475,24.155,16.196,10.32,9.537,12.094,29.855,31.934,39.134,35.889,18.976,21.295,33.47,25.236,7.536,12.941,9.067,19.494,10.436,26.967,21.56,18.961,17.417,29.213,23.809,25.603,14.219,11.04,5.558,16.292,13.293,9.568,5.551,11.382
K16231,0.09,0.235,0.163,0.139,1.011,0.476,1.941,0.457,0.847,0.323,0.54,0.41,0.525,1.665,0.392,0.66,0.287,0.388,0.237,0.27,0.213,0.688,0.617,0.696,0.297,0.458,1.058,0.151,0.126,0.154,0.425,0.239,0.065,0.072,0.289,0.184,0.484,0.285,0.795,3.368,4.685,1.488,0.792,0.502
K16233,1.404,2.806,2.979,2.524,3.791,3.44,4.66,3.734,3.012,3.625,4.26,3.326,7.85,9.297,5.243,11.332,3.77,3.034,3.558,4.574,2.098,2.498,1.703,12.054,15.212,10.61,23.041,6.625,2.918,3.021,3.089,10.224,4.542,3.256,4.572,3.78,8.818,14.186,22.441,20.475,24.457,40.382,40.601,27.665
K16234,137.884,105.49,106.496,65.589,53.868,68.477,71.637,58.726,130.804,86.153,112.291,95.413,16.609,11.716,10.389,13.663,66.824,46.732,88.132,74.051,60.517,51.217,68.16,35.461,9.193,25.4,8.271,58.527,166.785,46.636,53.37,33.695,72.577,108.73,91.925,62.87,67.595,23.579,2.8,33.805,28.699,14.388,2.612,24.65
K16235,89.333,85.296,72.41,85.809,107.816,36.985,48.113,49.172,71.496,56.845,55.816,53.997,25.052,24.321,44.408,18.391,75.692,52.211,68.731,45.871,71.608,122.857,142.279,43.125,4.011,27.84,7.469,38.782,43.497,47.287,44.671,34.718,79.241,47.97,59.405,51.671,41.191,13.131,1.963,20.562,18.199,14.941,2.866,15.31
K16237,0,0.071,0.413,1.147,0.553,0.111,0.444,0.053,0,0.12,0.347,0.298,0.106,0.346,0.42,0.46,0.497,0.188,0.676,1.496,0.259,0.335,0.045,0.074,0.778,0.068,0.876,0.639,0.125,0.232,0.366,0.593,0.439,0.593,0.174,0.092,1.876,0.257,0.162,1.478,0.358,0.301,0.08,4.633
K16238,441.119,438.769,339.556,340.19,297.356,231.237,310.71,277.595,270.12,287.998,304.157,252.866,222.692,195.524,318.028,176.397,391.292,299.607,394.589,292.384,393.046,434.065,412.296,221.069,96.582,145.392,78.895,316.455,264.235,436.991,394.99,239.867,349.976,403.901,371.072,390.968,270.563,143.275,97.464,162.997,180.583,143.641,94.831,175.729
K16239,2.744,2.631,6.182,3.142,5.302,5.654,6.186,7.603,9.456,6.354,8.582,9.113,6.289,10.012,6.84,11.612,5.041,2.8,2.971,5.958,4.072,2.825,3.971,16.823,81.059,59.448,70.712,16.627,5.097,6.065,10.801,24.851,14.337,15.329,17.506,14.552,11.02,40.819,70.793,32.532,31.988,37.696,73.675,34.774
K16240,0.095,0,0.038,0,0,0,0,0,0.07,0.04,0.088,0,0.047,0,0,0,0,0,0.067,0.062,0,0,0.284,0,0.244,0,0.606,0.086,0,0,0,0.221,0,0,0.191,0,0.424,0.708,0.357,0.41,0.204,0.132,0.236,0.147
K16242,23.296,27.778,23.702,16.497,17.544,21.451,25.469,26.972,11.115,30.769,24.221,22.655,26.493,20.833,17.211,10.827,41.682,41.907,55.151,28.527,43.041,26.432,28.25,17.258,11.903,9.386,10.163,22.986,21.675,77.451,43.813,20.824,38.726,51.422,33.252,48.559,22.935,30.847,8.241,27.432,31.522,21.311,9.785,22.104
K16243,18.432,23.834,16.582,14.686,13.316,15.373,19.623,23.278,8.067,22.055,19.428,17.26,21.061,12.938,13.185,8.872,32.25,34.158,42.96,18.875,32.119,22.52,21.2,12.299,7.578,6.456,7.12,18.034,16.995,61.386,31.474,18.379,34.616,42.898,22.743,40.206,21.083,20.147,6.407,19.78,21.381,14.751,6.261,14.435
K16244,19.027,24.022,17.402,15.454,13.552,14.944,17.292,24.598,7.664,24.337,16.708,18.279,26.729,13.87,16.931,8.983,35.182,36.239,48.824,19.829,43.24,24.931,22.427,14.13,10.216,6.499,5.896,21.41,20.59,68.717,39.932,22.909,31.877,49.641,24.144,44.341,20.372,26.649,5.989,22.527,31.624,14.601,6.919,15.92
K16245,16.862,24.667,17.592,13.7,13.209,18.019,19.827,22.145,10.24,24.354,21.614,17.722,20.981,16.087,14.906,9.817,30.954,32.664,46.184,19.509,38.299,19.921,22.271,12.121,9.696,6.602,6.659,19.388,18.2,70.26,42.599,14.203,30.511,43.882,21.97,39.475,21.365,22.025,6.56,21.114,22.206,19.945,5.188,18.82
K16246,21.901,28.404,25.702,18.768,18.953,22.537,26.38,28.753,14.704,28.997,25.915,25.557,31.082,35.771,27.387,40.11,40.748,38.337,52.535,28.794,40.515,26.14,28.274,22.2,32.62,24.201,32.449,27.281,26.488,73.214,42.607,26.064,39.12,50.214,28.951,45.303,28.7,36.588,27.546,36.221,34.608,30.979,24.043,36.187
K16247,0.177,1.474,0.691,0.714,0.426,0.353,0.617,0.206,0.561,0.445,0.881,1.464,0.587,0.696,0.802,1.151,1.018,0.311,0.507,1.045,0.538,0.425,0.323,0.719,4.283,6.278,5.487,1.315,0.235,0.706,0.917,3.141,2.29,2.356,2.1,2.164,1.2,4.156,4.456,6.5,6.527,6.9,11.534,3.562
K16248,0,0.086,1.126,0.16,0.513,2.49,3.545,4.621,0.193,0.303,0.098,0.16,0.095,0.142,3.627,0.252,0,0.093,0.028,0.282,1.967,0.175,1.593,0.115,0.159,0,0.357,0.111,0.165,0.037,0.046,0.235,0.019,0.127,0.232,0.076,0.769,0.329,0.45,0.248,0.561,2.31,1.197,0.383
K16249,17.733,26.133,16.131,14.93,15.33,15.045,20.075,21.376,8.143,23.941,17.969,19.201,23.566,17.903,11.688,7.407,32.495,37.292,42.982,21.939,34.867,23.532,21.912,12.664,3.74,8.874,2.755,16.635,20.792,68.38,34.603,17.619,33.113,42.255,25.513,40.624,20.123,20.874,4.862,16.59,12.843,14.14,2.274,14.895
K16250,0.161,0.403,0.191,0.596,0.235,0.552,0.601,0.62,0.515,0.332,0.841,0.376,0.229,0.7,0.427,0.642,0.463,0.345,0.468,0.574,0.357,0,0.228,0.511,2.657,0.247,5.914,2.288,0.252,0.342,0.642,3.123,2.436,0.928,1.626,0.744,0.662,4.369,2.833,2.886,2.663,2.462,2.083,2.619
K16251,0.033,0.109,0,0.109,0,0.118,0.6,1.031,0.058,0.435,0.256,0,0,0.131,0,0.175,0,0.076,0.055,0.086,0.076,0.186,0.104,0.274,5.33,15.922,7.546,10.317,0.111,0,0.048,1.231,0.897,0.05,0.401,0.406,0.059,0.987,0.828,0.571,0.367,0.184,0.408,0.204
K16252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.583,0.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K16254,10.143,9.03,25.185,14.049,23.839,29.397,24.912,24.006,20.384,29.331,28.197,30.579,23.384,27.018,19.892,27.593,14.418,18.651,13.289,21.121,10.467,12.096,17.479,38.363,57.446,48.906,81.584,22.663,9.193,9.153,14.926,32.623,25.099,18.164,21.731,23,18,39.382,78.608,30.619,31.944,36.997,69.261,32.52
K16255,11.783,7.902,30.487,16.361,28.935,39.71,31.125,25.68,30.833,49.465,39.469,42.88,19.549,31.029,24.291,31.256,16.789,27.808,21.545,27.905,13.461,12.495,17.913,6.179,6.747,6.828,6.733,4.399,8.675,7.265,13.741,24.625,14.275,21.827,23.454,23.401,4.004,10.474,6.396,5.576,3.866,7.269,4.568,6.364
K16256,8.223,7.012,23.96,14.708,22.251,28.35,20.068,27.331,16.952,30.004,23.188,27.211,18.155,20.382,16.244,24.415,10.827,17.283,10.718,18.431,10.353,10.81,15.513,26.076,7.573,4.89,3.49,3.854,5.572,3.349,6.078,15.307,8.181,7.924,11.247,14.25,3.153,1.781,1.944,1.735,2.107,2.337,3.344,4.326
K16257,14.936,11.648,37.097,23.699,39.009,45.177,29.459,39.416,25.339,44.246,41.61,44.285,29.326,30.084,25.026,38.719,15.771,23.414,16.311,27.085,14.675,14.629,21.987,32.267,8.902,7.305,4.664,5.329,6.976,5.527,10.764,21.451,12.161,13.931,16.618,20.69,3.075,1.806,4.412,3.542,2.838,3.848,3.191,5.247
K16258,6.612,5.933,16.652,11.236,17.35,23.828,15.059,20.213,10.322,21.323,16.743,19.097,11.918,15.527,12.457,16.786,6.424,11.028,6.844,11.789,7.471,8.342,10.781,24.442,8.495,5.172,4.151,3.411,3.042,2.239,5.536,9.774,4.72,6.414,7.121,6.948,1.396,0.984,3.071,2.035,2.748,2.219,2.697,4.249
K16259,13.804,11.035,39.998,24.013,39.039,49.557,33.025,42.965,30.886,49.229,42.582,41.525,26.039,33.82,29.248,40.298,19.602,27.69,18.495,26.96,15.962,15.524,24.2,29.346,10.132,7.236,3.949,5.96,9.791,6.355,14.571,21.706,12.248,15.562,19.263,22.45,3.254,2.429,3.591,4.759,3.702,4.006,3.854,6.616
K16260,18.009,18.01,36.043,28.527,41.069,54.256,40.188,41.663,49.381,48.885,47.502,47.904,39.346,38.671,30.887,45.7,30.169,36.428,29.027,33.399,22.062,33.133,33.33,38.443,27.343,15.337,17.572,26.498,50.511,21.508,27.213,34.238,26.524,27.641,25.08,35.434,17.371,27.819,16.328,20.017,27.57,22.082,10.812,29.821
K16261,0.038,0.272,0.128,0.161,0.956,0.765,1.091,1.517,0.276,0.303,0.548,0.651,2.182,0.558,1.216,0.886,0.653,0.477,1.672,0.444,0.515,0.35,1.129,1.417,0.986,1.265,2.124,0.653,0.488,0.48,0.797,0.49,0.623,0.539,0.332,0.967,0.333,1.055,1.432,1.217,0.91,1.139,1.371,0.883
K16262,0.024,0.032,0.155,0.136,0,0.198,0.115,0.344,0.362,0.307,0.273,0.253,0.216,0.111,0.037,0.509,0.113,0.056,0.071,0.38,0,0.052,0,0.196,1.105,0.427,2.081,0.22,0.069,0,0,0.861,0.102,0.259,0.156,0.294,0.144,0,0.93,0.186,0.164,1.258,0.854,0.303
K16263,5.5,2.231,5.974,1.259,16.491,14.167,14.254,10.24,15.418,13.074,3.632,8.573,4.026,7.559,5.279,1.452,1.875,2.368,1.427,2.276,5.584,7.445,3.981,3.607,8.67,4.382,9.665,2.637,28.479,2.293,2.557,6.271,8.262,4.011,3.373,2.22,5.634,11.067,4.513,8.846,9.774,13.045,6.408,5.339
K16264,193.001,199.445,304.493,233.621,261.344,301.075,285.516,290.77,230.998,215.676,304.701,254.428,324.028,328.468,266.639,346.489,226.009,328.619,243.684,294.737,255.614,189.521,209.468,354.339,373.155,306.478,402.647,266.532,172.693,189.348,196.783,319.133,264.357,224.87,238.468,243.879,287.458,373.102,365.593,339.94,309.314,293.252,330.784,339.714
K16267,21.943,22.976,55.703,35.707,50.534,66.782,59.579,56.738,54.967,63.512,69.332,65.361,62.913,61.281,46.449,74.105,35.317,35.088,30.32,50.806,30.075,27.83,37.337,77.371,124.703,101.108,104.487,48.534,21.438,22.144,40.036,83.972,36.562,33.228,43.101,42.014,50.994,87.292,95.222,73.397,76.535,80.66,108.445,87.131
K16268,9.128,8.228,2.947,3.107,1.4,1.267,1.936,2.409,2.675,3.127,1.735,2.449,2.983,2.602,3.535,2.321,2.52,4.219,7.155,3.733,12.551,1.792,1.744,0.974,3.669,7.383,4.147,8.799,6.92,15.545,17.459,6.037,5.433,3.648,6.021,11.233,7.502,9.376,1.66,6.407,6.12,6.658,2.213,6.391
K16270,0.072,0.036,0.344,0.09,0.792,0.421,0.039,0.128,0.226,0.275,0.302,0.431,0.603,0.268,0.424,0.543,0.278,0.236,0.085,0.372,0.023,0.33,0.078,0.846,0.89,0.27,1.374,0.119,0.142,0.208,0.132,0.227,0.218,0.286,0.449,0.428,0.452,0.328,1.611,0.578,0.298,0.386,0.618,0.141
K16272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.614,0,0,0,0,0,0,0
K16276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411,2.829,0.896,0.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K16279,0.227,0.099,0.434,0.226,0.439,0.242,0.765,0.296,4.296,0.242,0.977,0.27,0.264,3.645,0.904,0.515,0.435,0.637,0.221,0.027,0.208,0.184,0.365,0.512,3.888,2.798,2.175,1.656,0.418,0.179,0.489,1.25,0.867,0.548,1.05,0.961,0.727,2.114,2.584,2.563,3.044,2.911,3.589,2.927
K16280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.804,0,0.116,0,0,0,0,0,0,0,0,1.212,0,0,0,0,0,0,0
K16283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.657,0,0,0,0,0,0,0
K16288,0.073,0.063,0,0.153,0.057,0,0.106,0.091,0.359,0.034,0.323,0.342,0,0.063,0,0.123,0,0,0.038,0.032,0.116,0.051,0.232,0.919,0.179,0.077,0.089,0,0,0.102,0.05,0.081,0,0,0.043,0.315,0.431,0.207,0,0.663,0.638,0.882,0.142,0
K16290,0,0,0,0.073,1.063,0.213,0.156,0.165,0,0.161,0.072,0.235,4.981,0.618,0.273,0.775,0.082,0.09,0.139,0.071,0,0,0.023,0.367,0.343,1.436,0.056,0.15,0.025,0.065,0.078,0.232,0.138,0,0.136,0.043,1.829,0,0,0.063,0,0.061,0,0.068
K16291,189.038,214.881,184.821,189.007,154.011,161.469,165.238,145.612,179.206,161.313,182.854,161.838,169.207,189.162,181.39,210.673,207.342,186.799,202.468,215.968,186.786,198.519,177.728,206.158,181.649,206.797,194.796,198.674,212.838,205.529,199.898,184.776,202.087,205.5,195.48,195.659,175.997,200.723,169.786,198.928,186.355,174.472,174.323,188.718
K16292,0.042,0,0,0,0.098,0.022,0.29,0.215,0.061,0.176,0,0.052,0.24,0.524,0.188,0.087,0.351,0.097,0.102,0.067,0.084,0,0.107,0.204,0.643,0.696,1.293,0.529,0.131,0.221,0.097,0.358,0.22,0.14,0.177,0.249,4.459,0.929,1.722,0.238,0.35,0.89,2.039,0.568
K16293,0.051,0.043,0,0.195,0,0,0.083,0.08,0.121,0.032,0.186,0.168,0,0.052,0,0.063,0.198,0.075,0,0.163,0,0.038,0.067,0.14,1.073,0.454,0.67,0.367,0,0,0,0.266,0.285,0.239,0.145,0.038,0.162,1.497,0.65,0.374,0.166,0.846,0.687,0.68
K16294,0,0.046,0.064,0.138,0.08,0.224,0.123,0.2,0.93,0.138,0.67,0.585,0.211,0.289,0.475,0.337,0.138,0.131,0.127,0.306,0,0.121,0.183,0.266,1.956,1.826,0.635,0.404,0.497,0.187,0.522,0.74,0.409,0.608,0.735,0.368,0.437,1.251,0.617,2.733,1.356,1.886,1.251,1.712
K16295,0,0,0,0,0,0,0,0,0,0.097,0,0,0,0,0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.889,0,0,0,0,0,0,0
K16296,0.024,0.026,0.03,0.039,0.028,0.015,0,0,0.069,0.064,0.121,0.146,0.073,0.021,0,0.294,0,0.068,0.026,0.093,0,0.025,0.037,0.033,0.709,0.65,0.965,0.341,0.013,0,0,0.055,0.181,0.108,0.021,0.019,0.105,0.318,0.148,0.205,0.066,0.132,0.585,0.243
K16297,0.188,0.563,1.762,1.008,0.309,1.748,0.52,4.241,0.353,1.104,1.107,1.401,2.137,1.262,0.653,1.713,0.259,1.387,0.307,1.259,0.069,0.101,0.373,1.131,1.353,3.485,1.382,0.889,0.257,0.218,0.341,1.39,0.269,0.55,0.492,0.625,5.463,1.101,1.053,0.891,0.369,1.571,1.533,0.918
K16298,0,0,0,0,0,0,0,0,0,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,6.104,3.072,4.451,0,0,0,0,0,0,0,0,1.248,0,0,0,0,0,0,0
K16299,71.253,71.27,93.29,94.222,90.301,41.741,60.942,45.937,66.156,42.557,54.827,41.642,22.006,30.812,45.769,23.333,101.587,58.114,88.544,63.305,91.39,157.414,118.142,49.47,15.324,20.992,18.453,46.381,143.847,56.985,68.484,51.818,109.706,78.407,65.937,82.65,14.136,42.131,11.137,41.899,37.396,27.249,11.697,35.183
K16300,64.59,66.789,76.343,89.998,79.194,38.561,53.955,41.695,58.435,41.335,50.458,38.464,25.261,32.08,44.812,28.549,95.503,52.663,79.233,68.009,87.442,141.294,100.054,48.64,14.75,23.356,24.636,43.798,122.362,51.387,61.242,47.136,101.688,74.611,61.209,71.466,16.251,42.45,18.794,43.562,42.71,28.827,14.023,34.304
K16301,112.444,79.344,63.337,93.615,34.738,49.052,33.126,51.465,77.906,74.671,73.303,80.454,37.336,23.952,52.906,23.781,63.257,86.664,54.418,65.176,56.608,38.22,46.981,36.483,22.597,29.053,25.758,95.023,108.874,94.114,77.76,47.672,49.673,67.632,56.065,75.372,72.193,38.852,19.399,41.721,39.042,29.218,12.691,33.315
K16302,0.608,1.02,4.854,0.696,1.551,0.815,1.539,1.788,2.118,6.875,5.354,10.147,0.405,0.993,1.163,0.957,0.521,0.454,0.411,1.651,0.363,0.318,0.972,0.938,1.303,1.698,1.828,0.909,0.139,0.253,0.661,1.546,0.605,0.915,0.537,0.623,11.772,2.549,1.211,1.658,1.909,1.927,1.634,1.525
K16303,5.604,6.308,7.026,6.555,7.255,9.682,6.649,9.651,6.375,10.727,10.228,12.211,8.223,6.12,4.977,8.036,5.603,5.199,8.381,7.614,3.203,7.536,4.255,19.316,12.767,11.125,8.894,8.088,2.578,3.489,3.443,9.882,4.291,3.735,4.156,3.791,8.5,9.637,8.272,10.529,6.474,8.345,4.851,9.401
K16304,0.092,0.343,0.932,0.426,1.624,3.204,3.673,1.774,3.863,2.892,2.052,6.202,0.921,3.29,1.089,2.257,0.65,0.709,0.717,0.662,0.656,0.9,1.39,0.336,0.686,0.941,1.016,1.63,1.367,1.845,3.819,5.105,1.312,1.044,1.678,2.079,2.91,1.029,1.806,1.642,2.703,2.243,1.546,2.492
K16305,0.134,0.241,0.078,0.352,0.151,0,0.088,0.133,0.346,0.075,0.129,0,0.288,0.202,0.163,0.264,0.283,0.179,0,0.28,0,0.05,0.083,0.17,0.734,0,2.485,0.654,0,0.247,0,0.11,0.802,1.058,0.402,0.609,0.854,1.371,1.294,1.304,2,2.257,1.385,0.888
K16306,1.932,2.939,4.606,2.659,5.773,6.695,5.23,5.736,2.526,2.304,2.982,3.251,8.59,7.105,6.195,9.403,3.252,3.947,2.947,6.26,2.011,2.655,2.021,15.266,10.884,10.738,8.389,5.76,1.217,2,3.621,5.627,4.222,3.067,4.672,1.757,4.756,10.075,6.667,6.975,9.034,8.046,6.164,9.488
K16309,0.311,0.528,0.505,14.814,0.129,0.361,0.664,0.533,0.589,0.617,0.76,0.516,0.115,0.476,0,0.603,0.639,0.17,0,0.509,0.414,0.196,0.102,0,0,0.234,0,0.537,0.703,1.287,0.435,0.286,0.995,0.768,0.421,0.085,3.364,0.221,0,0.521,0.103,0.432,0,0
K16310,0,0.03,0,0,0.165,0.091,0.25,0.062,0.311,0.143,0.073,0.272,0.078,0.143,0,0.145,0.066,0.122,0.056,0.071,0,0.187,0.029,0.246,0.07,1.671,0.256,0.181,0.08,0.18,0.072,0.339,0.046,0.215,0.245,0.087,0.089,1.265,0.427,0.813,0.227,0.492,0.436,0.084
K16315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.118,0.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K16317,0.311,0.305,0.436,0.572,1.501,1.178,1.595,1.478,1.56,1.221,1.328,1.186,11.968,11.544,6.197,14.308,1.159,0.385,1.002,1.103,0.319,0.476,1.347,7.636,10.604,6.501,13.054,1.041,1.155,0.684,1.386,4.885,0.915,1.176,1.504,1.468,2.543,8.339,14.469,5.861,4.651,7.76,9.515,3.593
K16318,0.043,0,0.054,0.063,0.05,0.094,0.121,0.071,0.107,0.115,0.143,0,0.089,0,0,0.113,0.119,0.033,0.024,0,0,0,0,0.136,0.221,0.09,0.313,0.398,0.065,0.176,0.213,0.398,0.415,0.357,0.297,0.103,0.087,0.585,0.184,0.185,0.475,0.752,0.303,0.83
K16319,5.225,9.597,12.072,9.244,9.871,16.845,9.588,13.671,9.795,14.159,11.693,16.472,14.151,14.975,9.438,15.194,9.304,6.529,6.628,18.714,5.611,8.236,6.707,30.842,17.796,17.06,12.764,11.073,4.064,5.508,9.657,17.931,7.595,6.985,8.183,8.108,10.775,30.05,16.366,18.905,18.512,19.612,10.714,16.316
K16320,4.225,8.777,9.444,6.904,6.514,11.786,7.755,9.239,6.235,7.97,9.525,10.209,12.076,9.05,8.365,9.849,6.605,4.802,3.988,13.509,2.945,6.068,3.813,18.508,18.649,13.546,17.218,13.186,3.886,4.831,6.251,14.654,6.746,6.848,6.989,6.864,10.013,22.028,15.547,16.128,14.062,18.255,15.324,18.185
K16321,0.524,0.452,0.519,0.357,0.052,0.606,0.048,0.352,0.211,0.089,0.115,0.223,0.097,1.856,0,0.187,0.013,0,0.059,0,0.038,0,0.049,0,0.136,0.295,0,0.1,0.025,0,0,0.181,0,0.371,0.019,0.075,0.111,0.158,0.132,0.304,0.293,0.589,0.13,0.65
K16322,227.167,188.362,134.073,174.546,111.163,105.865,115.24,109.967,143.893,123.655,117.834,127.331,62.325,48.173,113.228,30.047,145.455,172.486,157.563,107.611,181.607,186.432,178.391,52.337,5.109,44.968,6.214,148.932,262.388,197.06,162.476,71.092,161.786,172.411,159.262,182.011,104.337,36.899,7.886,47.706,51.525,25.496,1.569,41.516
K16324,0.975,0.013,0,0,0.068,0.602,0.152,0.561,0.789,4.134,0.73,3.504,0,0,0,0.145,0.043,0,0,0,0.134,0.285,0.086,0.032,0,0.348,0,0,0.013,0.028,0,0.256,1.488,0,0.721,0,0,0,0,0,0.065,0,0,0
